Cust_ID,Block,Ship_mode,Discount,Weight_gm,Cust_calls,Prior_purchases,Priority,Gender,Cust_rating,Cost,Timeliness
2335,A,Ship,6,4983,4,4,low,F,5,252,0
2336,F,Ship,54,1239,4,4,high,M,4,127,1
2337,F,Flight,18,2415,5,3,medium,F,5,273,1
2338,B,Flight,42,1197,4,3,low,M,1,167,1
2339,D,Ship,16,2332,4,3,low,M,5,252,1
2340,C,Ship,9,1188,7,4,medium,M,2,272,1
2341,F,Ship,3,5602,3,4,medium,F,3,217,0
2342,A,Ship,7,4314,4,3,medium,M,1,261,1
2343,A,Ship,34,1619,4,3,low,M,2,141,1
2344,F,Ship,7,5833,4,5,low,F,5,208,0
2345,C,Flight,7,1859,5,5,low,F,1,239,1
2346,A,Road,1,4606,4,2,medium,F,5,139,0
2347,B,Ship,2,4162,5,3,medium,M,4,252,0
2348,D,Flight,5,5135,3,2,medium,M,2,202,1
2349,A,Ship,3,4555,4,2,low,F,3,258,0
2350,C,Ship,1,5437,2,3,low,F,4,264,1
2351,C,Ship,1,2336,4,2,medium,M,3,252,1
2352,C,Ship,10,5644,4,10,high,M,3,247,0
2353,F,Ship,2,1482,4,5,medium,M,3,251,0
2354,C,Ship,7,4480,5,3,medium,F,5,268,1
2355,C,Ship,7,5346,3,2,medium,F,4,142,0
2356,A,Ship,1,4623,3,3,low,M,5,243,0
2357,C,Ship,3,1037,7,4,low,F,3,289,1
2358,B,Ship,8,5253,3,2,low,F,1,140,1
2359,D,Road,13,1446,5,3,medium,F,3,136,1
2360,C,Flight,2,1249,6,4,low,F,5,252,0
2361,F,Ship,18,2319,3,2,low,M,1,226,1
2362,C,Ship,4,4684,4,6,low,F,5,160,1
2363,A,Flight,44,2057,6,6,low,M,2,225,1
2364,C,Ship,4,1583,3,4,low,M,1,142,1
2365,F,Ship,4,4145,2,4,medium,F,1,203,0
2366,F,Flight,45,1707,5,5,medium,F,2,128,1
2367,F,Ship,39,1106,4,2,medium,M,5,133,1
2368,D,Ship,10,5527,5,3,high,M,4,160,0
2369,F,Ship,6,1887,5,5,low,M,5,262,1
2370,D,Ship,26,1769,3,4,medium,F,5,156,1
2371,F,Ship,7,5737,4,3,medium,F,2,232,1
2372,F,Ship,4,5472,4,8,medium,F,5,201,1
2373,C,Ship,12,3676,4,3,medium,F,2,191,1
2374,F,Road,7,4865,4,4,low,F,3,147,0
2375,D,Ship,44,3786,3,2,medium,F,4,254,1
2376,A,Ship,7,4048,4,3,low,M,5,201,0
2377,B,Ship,7,4883,3,2,medium,M,4,219,1
2378,C,Flight,17,1673,3,2,medium,M,2,137,1
2379,A,Ship,1,1278,6,5,low,F,5,293,0
2380,C,Flight,1,4518,2,3,medium,M,2,264,0
2381,B,Road,2,4397,5,3,high,F,4,249,1
2382,A,Road,4,4719,3,2,low,F,3,245,1
2383,D,Ship,6,4218,3,2,medium,M,4,271,0
2384,F,Ship,14,2984,5,3,low,M,2,235,1
2385,F,Ship,9,4436,3,3,low,F,4,134,0
2386,B,Ship,7,5738,5,3,medium,M,4,223,0
2387,D,Ship,53,3742,4,3,low,F,5,267,1
2388,F,Ship,8,5419,3,3,medium,F,4,228,0
2389,C,Ship,5,5952,4,3,medium,M,1,153,0
2390,D,Ship,8,1247,5,4,medium,F,5,250,1
2391,B,Ship,57,1918,3,3,low,F,1,161,1
2392,B,Flight,21,1145,5,6,medium,F,4,147,1
2393,D,Ship,1,5190,3,2,medium,F,1,249,1
2394,F,Ship,8,5646,6,7,high,F,3,144,1
2395,F,Ship,10,1568,6,4,low,F,4,251,1
2396,D,Flight,6,4234,2,3,medium,M,1,203,0
2397,D,Road,5,2339,3,2,medium,F,5,192,1
2398,B,Ship,6,5443,3,5,medium,F,2,198,0
2399,F,Ship,10,5776,3,2,low,F,5,193,0
2400,A,Flight,10,2419,5,4,medium,M,3,208,1
2401,F,Ship,48,3341,6,6,medium,M,5,233,1
2402,F,Ship,9,1526,4,3,low,M,5,144,1
2403,B,Ship,23,2726,4,10,medium,F,1,275,1
2404,D,Road,46,1023,2,2,low,M,1,167,1
2405,C,Road,32,3719,3,2,medium,F,4,195,1
2406,B,Road,7,5228,3,2,low,F,2,157,0
2407,B,Ship,8,5669,4,5,medium,M,5,199,1
2408,F,Ship,63,2573,6,5,high,F,5,237,1
2409,F,Ship,53,2624,5,4,low,M,5,227,1
2410,A,Ship,2,4125,5,2,medium,M,5,98,1
2411,A,Ship,8,5084,3,6,low,M,3,126,1
2412,F,Ship,1,5337,4,2,medium,F,2,209,0
2413,F,Flight,10,4707,3,3,low,F,1,246,1
2414,B,Ship,30,1030,2,3,low,F,5,140,1
2415,F,Ship,5,4456,3,2,low,F,1,228,1
2416,F,Ship,7,4734,5,2,medium,F,4,211,0
2417,A,Ship,5,5226,4,3,low,F,2,245,0
2418,C,Ship,8,5106,4,4,low,F,3,181,0
2419,B,Ship,33,2755,3,3,medium,F,1,231,1
2420,F,Ship,39,2696,3,2,low,F,1,219,1
2421,F,Ship,6,5632,4,3,medium,M,4,239,0
2422,C,Flight,6,4918,4,3,medium,F,2,142,0
2423,B,Road,7,1255,5,5,medium,M,5,240,0
2424,F,Ship,54,1506,4,3,medium,F,2,149,1
2425,D,Ship,7,4692,3,2,low,F,2,245,0
2426,F,Ship,9,5039,5,3,low,F,1,233,0
2427,F,Ship,5,4415,3,4,medium,M,2,255,0
2428,B,Ship,10,5315,4,3,low,F,5,155,1
2429,F,Ship,9,4660,5,3,low,M,1,167,0
2430,F,Flight,1,5803,3,2,low,M,5,242,1
2431,D,Road,4,4371,5,4,high,M,2,130,0
2432,A,Ship,2,1304,7,4,medium,F,3,296,1
2433,F,Road,22,3537,6,4,high,F,1,243,1
2434,C,Ship,2,5286,4,3,medium,M,5,143,1
2435,C,Road,9,4608,3,2,low,F,3,168,0
2436,C,Ship,3,1803,5,6,low,M,1,267,0
2437,D,Flight,2,4053,4,4,low,M,1,175,0
2438,D,Ship,4,1257,5,5,low,M,1,260,0
2439,F,Ship,1,5578,4,2,low,M,1,154,0
2440,F,Road,6,3003,6,4,high,F,2,181,1
2441,B,Ship,2,1326,6,4,medium,M,1,249,1
2442,F,Ship,6,1503,6,4,low,F,4,271,0
2443,F,Ship,9,4580,3,2,low,M,1,210,0
2444,A,Ship,9,4720,4,2,low,F,4,163,0
2445,F,Ship,6,5032,4,3,low,F,1,197,0
2446,B,Road,3,5026,5,4,medium,F,3,193,0
2447,A,Ship,8,1745,3,3,medium,F,1,150,1
2448,D,Ship,10,5565,3,4,medium,M,2,201,0
2449,C,Ship,6,4606,2,4,low,M,2,152,1
2450,B,Ship,8,1987,7,4,low,M,5,281,1
2451,F,Flight,54,1011,4,2,low,M,2,135,1
2452,F,Ship,4,5219,6,3,low,M,5,240,1
2453,B,Ship,4,5469,4,4,medium,M,2,256,0
2454,B,Flight,7,5783,5,2,medium,M,3,191,1
2455,A,Ship,25,1764,4,10,high,M,3,162,1
2456,A,Ship,33,2021,3,2,low,M,4,212,1
2457,F,Ship,31,2084,4,2,high,F,4,224,1
2458,C,Ship,10,1174,6,4,low,M,3,274,0
2459,C,Ship,8,5792,3,3,medium,M,4,247,0
2460,C,Ship,9,5795,5,3,low,F,2,246,0
2461,F,Ship,48,7684,2,3,medium,F,4,154,1
2462,B,Ship,8,4128,2,2,high,F,1,212,0
2463,A,Flight,38,3708,2,2,low,M,5,189,1
2464,A,Ship,8,1465,6,4,low,M,5,287,0
2465,C,Ship,38,2526,4,2,low,M,3,260,1
2466,A,Ship,7,1674,6,4,low,M,5,254,0
2467,D,Ship,3,5839,3,3,low,F,1,152,1
2468,D,Ship,6,4990,3,2,medium,F,4,159,1
2469,D,Ship,41,1085,5,6,high,F,3,174,1
2470,B,Ship,35,2184,5,2,low,F,2,207,1
2471,A,Ship,1,4343,5,6,low,F,4,250,0
2472,A,Ship,7,4133,3,3,medium,M,3,213,0
2473,D,Road,3,5607,4,2,medium,M,2,209,0
2474,B,Ship,3,1482,7,4,low,F,1,258,0
2475,D,Ship,10,2093,4,10,medium,M,3,275,1
2476,F,Flight,6,5761,3,4,medium,M,2,164,0
2477,F,Road,2,1812,5,5,low,M,1,225,0
2478,D,Ship,8,1522,6,4,low,F,2,260,0
2479,A,Ship,57,3671,3,2,low,M,4,241,1
2480,C,Flight,8,4539,5,3,low,M,1,225,0
2481,F,Ship,9,4819,3,4,low,F,5,205,1
2482,F,Ship,19,3356,2,3,medium,F,4,223,1
2483,F,Ship,7,5340,5,3,low,M,4,222,0
2484,A,Ship,49,3024,2,2,low,F,5,228,1
2485,C,Ship,65,1291,3,3,medium,F,1,140,1
2486,B,Road,25,1977,5,3,high,M,3,160,1
2487,F,Flight,46,3707,2,2,low,M,2,248,1
2488,F,Flight,48,1299,5,3,medium,F,1,170,1
2489,C,Ship,10,1347,5,3,medium,F,1,236,1
2490,F,Road,3,4846,4,3,low,F,3,174,1
2491,B,Ship,10,4398,3,3,low,M,4,210,1
2492,C,Ship,16,2693,4,3,low,F,5,186,1
2493,C,Flight,3,1434,6,5,low,F,1,260,0
2494,A,Ship,23,3499,3,3,medium,M,4,195,1
2495,F,Road,39,3189,3,2,medium,M,2,247,1
2496,F,Ship,1,5927,3,2,medium,F,1,173,1
2497,C,Ship,4,5909,3,2,low,F,5,268,0
2498,B,Ship,2,3873,3,3,medium,F,1,215,1
2499,F,Road,4,4102,4,2,low,M,1,225,0
2500,C,Ship,2,5748,3,6,medium,F,3,142,1
2501,D,Ship,10,1508,7,4,low,M,1,278,1
2502,D,Flight,10,1698,6,4,low,F,4,270,0
2503,A,Road,9,4436,3,8,low,M,5,240,1
2504,A,Ship,6,4221,4,3,medium,F,5,260,0
2505,A,Road,3,5211,4,10,medium,F,1,170,1
2506,F,Ship,1,5263,3,5,high,M,5,287,1
2507,F,Ship,4,1509,5,5,low,M,2,262,1
2508,D,Road,3,5811,3,2,low,F,4,208,1
2509,C,Road,2,5413,4,3,medium,F,4,266,1
2510,C,Road,1,5433,5,6,medium,M,4,179,0
2511,D,Ship,10,4128,3,10,low,M,3,126,0
2512,B,Ship,10,5137,3,4,medium,M,3,202,1
2513,F,Ship,1,4453,4,3,low,M,3,140,0
2514,B,Road,1,5810,3,3,medium,M,5,193,1
2515,D,Flight,9,1505,5,5,low,F,2,219,0
2516,D,Road,4,1948,5,5,medium,F,4,236,0
2517,C,Ship,6,1084,5,5,medium,M,2,237,0
2518,C,Ship,44,2548,5,2,medium,M,5,234,1
2519,F,Ship,2,1693,5,5,medium,M,5,256,1
2520,D,Road,57,2708,5,7,medium,F,2,240,1
2521,F,Ship,7,4381,5,3,low,M,1,120,1
2522,B,Flight,9,5706,5,2,low,F,4,227,1
2523,B,Ship,4,5726,3,2,medium,F,1,176,0
2524,B,Road,6,4403,5,6,medium,M,4,145,0
2525,D,Ship,6,4295,3,3,low,M,5,194,1
2526,C,Ship,9,3413,2,4,low,M,2,189,1
2527,B,Flight,6,5583,4,8,medium,F,3,211,0
2528,A,Ship,6,1091,6,4,low,F,4,271,0
2529,D,Ship,1,5673,2,4,low,M,5,211,0
2530,F,Road,8,5415,3,3,medium,F,1,267,1
2531,C,Flight,2,4783,4,4,high,F,3,262,1
2532,F,Flight,7,5736,2,3,medium,M,4,258,0
2533,D,Ship,3,1530,4,5,medium,M,5,249,1
2534,F,Road,4,4016,6,2,medium,M,1,250,0
2535,A,Ship,1,1187,5,3,low,F,2,232,1
2536,F,Flight,2,4026,4,2,low,M,2,149,1
2537,C,Ship,2,5405,4,6,medium,M,3,279,0
2538,B,Flight,4,5078,4,3,low,M,2,181,0
2539,D,Ship,20,1523,4,3,low,M,4,156,1
2540,F,Road,34,3885,5,3,medium,M,2,202,1
2541,F,Ship,2,4984,3,6,medium,M,3,201,0
2542,D,Ship,3,4724,4,2,low,M,5,194,1
2543,D,Flight,10,4118,4,4,low,M,3,244,1
2544,F,Ship,3,5658,3,3,low,M,5,197,0
2545,C,Ship,10,1886,7,4,low,F,4,290,1
2546,F,Ship,2,5385,4,3,low,F,4,201,0
2547,A,Ship,16,2913,3,2,low,F,5,267,1
2548,F,Ship,3,5510,3,2,low,F,1,182,1
2549,A,Road,4,1522,5,5,low,M,4,275,1
2550,F,Flight,6,4025,2,3,medium,F,4,264,1
2551,F,Ship,8,5868,5,4,medium,F,3,156,0
2552,A,Ship,4,4805,5,3,high,F,4,242,0
2553,A,Ship,2,1744,6,2,low,F,2,118,1
2554,F,Ship,1,5844,3,2,low,F,4,261,0
2555,D,Ship,2,1022,5,5,low,F,2,224,0
2556,D,Ship,9,4005,6,4,medium,F,4,112,1
2557,D,Ship,65,3578,4,3,low,F,3,265,1
2558,D,Road,6,4934,5,3,low,M,3,217,1
2559,F,Flight,9,4224,4,7,low,M,5,152,0
2560,C,Ship,7,5140,3,3,high,M,1,244,1
2561,A,Ship,7,4760,3,3,low,F,1,250,0
2562,B,Ship,4,1561,5,5,medium,F,4,232,0
2563,C,Flight,2,3351,2,3,low,F,3,251,1
2564,A,Flight,3,4187,3,3,medium,F,3,234,1
2565,A,Ship,8,5650,5,4,low,M,2,194,1
2566,A,Ship,8,4867,3,4,medium,M,2,144,1
2567,F,Road,6,4029,4,2,low,M,4,217,1
2568,F,Ship,3,5044,3,3,low,F,1,159,0
2569,A,Ship,2,5671,2,6,low,M,5,205,0
2570,D,Ship,10,5301,5,3,low,F,1,135,1
2571,B,Ship,9,5714,5,3,low,F,2,254,1
2572,F,Ship,1,1568,5,5,medium,M,5,265,0
2573,C,Ship,10,4750,5,3,low,M,1,203,0
2574,A,Ship,54,3972,3,3,low,F,2,182,1
2575,C,Ship,1,4195,3,4,low,M,1,223,0
2576,A,Ship,6,5862,5,2,medium,F,5,231,0
2577,D,Ship,8,5591,3,3,medium,M,5,209,0
2578,D,Flight,17,3675,3,4,medium,F,3,191,1
2579,A,Road,6,1298,5,5,medium,M,2,249,0
2580,A,Ship,9,1523,4,2,medium,F,3,296,1
2581,B,Ship,12,2266,3,4,low,F,4,255,1
2582,F,Ship,1,3147,4,2,low,F,4,201,1
2583,D,Ship,51,3863,3,3,medium,F,1,183,1
2584,A,Road,38,1530,2,3,low,F,2,134,1
2585,D,Ship,7,4296,3,3,medium,M,5,168,0
2586,A,Road,7,1607,6,4,medium,F,4,300,0
2587,F,Ship,22,1629,4,3,high,F,3,134,1
2588,B,Ship,5,5249,4,2,medium,F,1,200,0
2589,A,Ship,9,4832,4,3,low,F,1,223,0
2590,D,Flight,46,3942,5,2,medium,M,2,215,1
2591,D,Road,1,4236,4,3,low,M,3,195,1
2592,F,Ship,7,5318,3,3,medium,F,5,171,1
2593,C,Road,5,1844,5,5,low,M,4,228,0
2594,F,Ship,10,1363,5,5,low,M,4,219,1
2595,F,Ship,5,4075,3,3,medium,M,5,171,1
2596,F,Ship,9,4214,4,3,low,F,2,134,1
2597,D,Flight,7,5151,4,2,low,F,4,215,1
2598,A,Flight,17,1285,4,2,medium,F,2,136,1
2599,C,Ship,4,3791,3,3,low,M,3,200,1
2600,B,Ship,4,1145,4,5,low,F,1,241,0
2601,B,Ship,10,5194,5,2,medium,F,3,215,1
2602,D,Ship,5,5854,5,5,low,F,1,238,0
2603,B,Ship,9,1311,6,5,low,F,1,283,1
2604,B,Ship,5,5719,5,4,low,F,1,198,0
2605,B,Flight,2,5661,3,2,low,F,3,215,0
2606,B,Ship,2,4562,5,2,high,F,5,166,1
2607,C,Flight,3,5429,3,8,high,F,3,179,1
2608,A,Ship,10,1340,4,2,low,M,1,141,1
2609,D,Flight,5,5209,4,6,medium,F,3,266,0
2610,B,Ship,5,4888,3,3,low,F,3,240,1
2611,D,Road,1,4470,5,3,low,F,5,161,1
2612,F,Ship,62,3589,3,3,medium,F,4,267,1
2613,F,Road,62,1137,5,4,low,M,1,206,1
2614,C,Ship,3,1777,4,5,low,M,1,263,0
2615,F,Road,3,5578,5,4,low,F,2,191,0
2616,F,Ship,6,1659,4,5,low,M,3,131,1
2617,B,Road,1,4632,6,6,medium,F,3,274,0
2618,F,Ship,4,5203,4,4,medium,M,4,245,1
2619,F,Ship,7,1003,4,5,low,F,1,254,0
2620,F,Ship,10,4200,3,2,low,M,5,115,0
2621,F,Ship,9,4128,3,10,low,M,5,146,0
2622,D,Road,1,5114,4,3,low,M,2,237,0
2623,F,Ship,51,1297,3,3,low,M,2,176,1
2624,B,Flight,24,2878,5,2,medium,F,4,258,1
2625,A,Road,4,5784,4,3,medium,F,3,175,0
2626,A,Flight,2,5664,3,2,low,F,4,170,0
2627,D,Ship,56,3608,2,3,low,F,2,219,1
2628,B,Flight,17,2493,5,2,low,F,2,278,1
2629,D,Ship,6,4964,4,4,low,F,2,157,0
2630,B,Ship,2,4635,3,2,medium,F,2,209,0
2631,F,Ship,7,1871,5,5,low,F,1,259,1
2632,F,Ship,1,3933,5,2,medium,F,4,279,1
2633,B,Ship,19,1906,4,3,low,M,1,178,1
2634,B,Ship,5,1837,5,5,low,M,1,261,1
2635,B,Ship,8,4996,5,2,high,M,4,222,1
2636,F,Road,7,5891,4,3,medium,F,5,216,0
2637,F,Ship,6,5716,5,2,low,F,3,202,0
2638,F,Ship,8,5982,6,5,medium,M,1,160,0
2639,B,Ship,63,1474,4,2,medium,M,4,168,1
2640,D,Ship,35,3239,6,6,low,M,1,229,1
2641,F,Ship,1,4091,2,3,low,F,5,116,1
2642,C,Road,45,1664,5,2,medium,F,4,177,1
2643,D,Flight,33,3561,3,4,low,M,1,264,1
2644,A,Ship,2,1070,6,4,medium,M,2,290,1
2645,D,Ship,30,1294,3,10,high,F,1,172,1
2646,D,Ship,7,1104,7,4,low,M,5,255,0
2647,B,Ship,4,5418,4,4,medium,M,2,249,1
2648,A,Ship,43,2143,5,3,low,M,4,260,1
2649,F,Ship,6,1153,6,4,low,F,1,263,0
2650,B,Ship,4,4308,3,4,medium,F,5,109,0
2651,F,Ship,2,5626,3,10,medium,M,3,268,1
2652,A,Ship,9,4152,5,3,medium,F,3,268,1
2653,B,Ship,2,5242,4,5,low,F,3,171,1
2654,D,Ship,6,1569,5,4,medium,F,1,275,0
2655,A,Road,27,3967,4,3,high,F,4,184,1
2656,A,Ship,62,1162,3,6,medium,F,2,146,1
2657,C,Ship,5,5264,4,4,medium,F,5,205,0
2658,A,Ship,7,5034,4,3,high,F,3,148,1
2659,F,Road,7,5400,3,3,low,F,4,200,0
2660,F,Flight,5,4077,3,3,low,F,4,217,0
2661,F,Ship,24,2472,5,5,medium,M,2,239,1
2662,D,Ship,2,1915,4,3,low,F,3,141,1
2663,F,Ship,5,4317,3,3,medium,M,5,185,1
2664,C,Ship,10,1904,6,4,medium,F,1,309,1
2665,D,Flight,47,1639,3,3,medium,M,2,165,1
2666,C,Ship,60,1883,5,3,medium,F,1,170,1
2667,F,Road,3,5163,3,3,low,M,4,273,1
2668,C,Ship,5,5195,3,2,high,F,3,268,0
2669,D,Ship,8,1419,4,6,low,M,1,242,1
2670,F,Flight,5,4184,6,4,low,M,3,225,1
2671,C,Flight,56,1511,6,4,low,M,2,148,1
2672,B,Road,10,1551,3,4,medium,F,1,236,0
2673,F,Ship,2,1038,7,4,low,M,3,278,1
2674,C,Ship,5,4702,4,3,medium,F,2,207,1
2675,F,Ship,4,5996,3,3,high,F,4,213,0
2676,B,Ship,9,3332,5,3,low,M,4,184,1
2677,F,Road,53,1036,2,4,low,F,1,123,1
2678,A,Ship,2,5138,2,2,medium,F,4,176,0
2679,A,Ship,8,1862,5,5,medium,F,3,270,0
2680,F,Road,10,1811,6,4,medium,F,4,287,1
2681,D,Ship,7,5297,4,3,medium,F,4,239,1
2682,F,Ship,1,5220,3,2,medium,F,3,202,1
2683,F,Road,8,4248,4,2,low,F,4,153,0
2684,A,Ship,10,5560,4,3,low,F,3,223,1
2685,B,Ship,4,5761,4,7,medium,F,1,153,1
2686,F,Ship,21,1727,4,5,low,M,4,165,1
2687,B,Ship,60,1107,4,3,high,M,2,124,1
2688,F,Ship,35,1234,4,3,high,F,4,136,1
2689,D,Road,9,1949,4,2,low,F,4,164,1
2690,B,Ship,1,5632,2,10,high,F,3,134,0
2691,A,Ship,6,1053,5,5,medium,M,5,246,0
2692,F,Ship,2,4153,2,3,medium,F,2,158,0
2693,F,Ship,10,1200,5,4,high,M,5,180,1
2694,B,Flight,6,4800,2,4,low,M,1,168,0
2695,B,Ship,6,4414,4,2,medium,M,3,218,1
2696,C,Road,7,5947,4,3,medium,M,3,213,0
2697,B,Ship,16,1020,3,3,low,M,4,151,1
2698,C,Ship,5,1581,4,5,low,F,1,274,1
2699,D,Ship,3,5130,4,3,low,F,2,222,0
2700,C,Flight,20,3655,3,4,high,M,4,202,1
2701,B,Ship,17,2205,3,2,medium,M,5,253,1
2702,B,Ship,9,1575,6,4,medium,F,4,288,0
2703,F,Ship,10,4310,3,2,high,F,1,214,0
2704,D,Ship,10,4534,3,10,medium,F,2,204,0
2705,D,Road,2,1186,4,5,medium,M,2,255,1
2706,B,Ship,2,5208,4,3,low,F,3,175,0
2707,A,Ship,10,1548,7,4,medium,F,3,267,0
2708,D,Flight,8,4749,5,2,low,M,3,151,0
2709,C,Flight,1,1517,3,3,medium,F,1,156,1
2710,C,Ship,9,1220,6,4,low,F,2,266,0
2711,F,Road,10,4616,4,3,low,M,5,246,1
2712,D,Ship,4,4541,5,4,medium,M,1,169,0
2713,F,Road,2,4094,4,3,low,F,4,155,1
2714,D,Road,58,1654,5,2,low,M,2,157,1
2715,C,Ship,3,5219,5,5,low,M,3,184,1
2716,B,Ship,2,5406,4,6,medium,F,1,233,0
2717,F,Flight,38,3850,3,2,low,F,2,243,1
2718,F,Ship,3,4426,3,4,high,F,1,205,0
2719,D,Road,7,5553,3,2,medium,M,4,194,0
2720,A,Road,42,3698,3,3,medium,M,1,251,1
2721,A,Ship,6,5646,6,2,low,F,5,206,1
2722,F,Ship,3,1966,4,2,medium,M,1,276,0
2723,F,Ship,57,3537,3,4,medium,M,3,238,1
2724,C,Road,9,3206,3,3,high,F,5,188,1
2725,A,Road,9,5470,3,5,medium,M,3,99,0
2726,C,Ship,5,1662,5,5,medium,M,5,249,1
2727,F,Ship,3,1440,6,4,medium,F,5,100,1
2728,B,Ship,2,1690,4,5,medium,F,4,261,1
2729,F,Ship,7,5165,5,2,high,F,1,172,0
2730,B,Road,37,1080,3,2,medium,F,4,149,1
2731,F,Road,9,1206,4,5,low,M,2,246,1
2732,C,Road,5,4510,6,10,low,F,2,137,0
2733,F,Road,1,2644,4,2,low,F,5,238,1
2734,F,Ship,7,5814,5,3,low,F,1,179,0
2735,A,Ship,5,4515,4,3,medium,F,5,135,0
2736,A,Ship,9,4733,3,3,low,M,5,140,0
2737,F,Ship,10,1166,6,4,medium,F,2,269,0
2738,F,Ship,7,4410,4,3,low,F,5,173,0
2739,B,Ship,7,4141,5,4,low,F,5,197,1
2740,F,Ship,9,4972,2,6,medium,F,2,160,1
2741,C,Ship,8,5171,3,3,medium,M,2,248,0
2742,F,Ship,35,2596,4,2,medium,M,4,207,1
2743,C,Ship,15,1724,4,2,medium,M,2,157,1
2744,C,Ship,6,4535,5,2,low,F,4,216,0
2745,D,Ship,4,4259,3,3,medium,F,3,259,0
2746,D,Flight,9,1053,6,5,low,M,3,262,0
2747,F,Ship,9,4787,6,6,low,M,3,98,1
2748,F,Ship,7,4072,3,3,low,F,1,151,0
2749,F,Ship,8,1175,4,6,medium,F,4,229,0
2750,B,Ship,43,1478,4,6,medium,M,3,158,1
2751,C,Ship,2,4712,5,2,medium,F,2,203,1
2752,F,Ship,6,5715,5,3,medium,F,1,255,0
2753,F,Ship,55,3375,3,3,low,M,3,249,1
2754,C,Flight,20,2534,3,4,low,M,4,245,1
2755,F,Ship,9,4140,4,2,low,M,2,192,0
2756,B,Road,23,1479,5,2,high,M,1,109,1
2757,F,Ship,38,2018,3,10,medium,F,4,190,1
2758,C,Ship,7,5036,3,3,low,F,4,274,1
2759,A,Ship,44,1192,2,3,low,M,5,117,1
2760,B,Ship,9,4277,5,4,low,M,3,205,0
2761,C,Ship,2,4190,4,10,medium,F,4,249,0
2762,A,Ship,4,1633,4,5,medium,F,2,243,1
2763,F,Flight,8,5472,2,10,high,M,5,134,0
2764,A,Ship,4,4299,4,2,low,M,2,218,1
2765,A,Road,8,5335,5,3,medium,F,5,176,1
2766,B,Flight,6,4816,4,3,medium,M,1,260,0
2767,B,Road,3,5432,4,4,low,M,5,210,1
2768,D,Ship,37,2955,4,7,medium,M,1,253,1
2769,C,Ship,10,4141,3,2,low,M,1,196,1
2770,B,Ship,60,3885,3,3,low,M,5,270,1
2771,D,Road,9,1656,5,6,low,M,3,222,0
2772,F,Flight,3,4938,3,3,low,M,5,135,0
2773,F,Ship,3,4842,6,4,medium,M,3,183,0
2774,F,Ship,9,4112,3,2,low,M,1,170,0
2775,A,Road,5,3718,4,3,medium,M,5,266,1
2776,F,Ship,4,1123,5,6,low,M,1,236,1
2777,F,Ship,6,1520,4,5,low,M,2,270,0
2778,B,Ship,9,4243,5,6,medium,M,2,145,0
2779,B,Road,9,1897,5,5,low,F,2,250,0
2780,B,Ship,59,3844,5,2,medium,F,5,229,1
2781,C,Road,5,4262,6,4,medium,F,4,286,0
2782,D,Flight,45,3021,4,2,medium,M,1,250,1
2783,C,Ship,8,4369,3,3,medium,F,4,166,1
2784,B,Ship,45,1758,4,4,low,F,2,158,1
2785,F,Flight,1,1877,5,4,medium,F,2,130,0
2786,C,Road,3,5740,4,3,low,F,2,233,1
2787,B,Ship,7,5328,3,4,low,F,5,252,1
2788,F,Road,32,1798,5,3,medium,F,5,165,1
2789,D,Road,53,1530,2,2,medium,F,3,128,1
2790,D,Ship,8,1145,6,4,low,F,4,293,1
2791,F,Ship,1,2597,3,2,high,F,1,275,1
2792,F,Ship,8,4463,4,2,low,F,5,199,0
2793,F,Ship,3,5735,4,2,low,M,3,164,0
2794,B,Ship,13,1402,4,3,low,M,4,153,1
2795,F,Road,7,4660,5,2,medium,M,1,199,1
2796,F,Ship,10,5851,3,3,medium,F,2,237,0
2797,F,Flight,9,5609,5,2,medium,M,2,255,0
2798,F,Ship,53,2673,4,2,low,M,2,251,1
2799,F,Ship,39,1362,4,2,high,M,1,178,1
2800,F,Ship,9,1113,6,4,low,F,5,255,0
2801,D,Road,8,5867,3,3,medium,M,4,144,1
2802,B,Road,9,1377,6,4,low,F,2,161,0
2803,D,Flight,38,2890,4,2,low,F,5,230,1
2804,A,Ship,5,5703,4,3,low,F,3,253,0
2805,D,Ship,3,4235,3,4,medium,M,3,165,0
2806,F,Ship,44,1635,5,6,medium,M,1,174,1
2807,B,Ship,7,5382,4,3,medium,F,1,275,1
2808,B,Ship,41,3977,3,3,low,F,5,208,1
2809,B,Road,2,5800,5,3,low,F,5,184,0
2810,F,Ship,19,1898,3,2,high,M,1,157,1
2811,C,Ship,1,5402,4,3,low,F,5,253,0
2812,D,Ship,51,1524,3,3,medium,F,4,128,1
2813,F,Ship,18,1918,5,2,medium,F,2,165,1
2814,B,Road,7,4657,4,3,high,M,5,164,0
2815,D,Flight,5,5025,5,4,low,F,1,198,1
2816,F,Ship,39,2099,3,3,medium,M,2,234,1
2817,B,Road,1,5412,5,2,low,F,2,272,0
2818,B,Ship,3,5145,4,4,low,M,5,274,0
2819,B,Road,10,4163,3,5,medium,F,5,244,0
2820,A,Ship,4,4151,4,4,medium,F,5,171,0
2821,A,Flight,10,4107,3,4,low,M,4,255,0
2822,D,Flight,8,4190,5,4,low,M,4,251,1
2823,F,Ship,34,1967,3,2,high,F,1,167,1
2824,B,Ship,9,1904,7,4,low,M,5,289,0
2825,F,Ship,10,4680,4,3,medium,M,4,263,0
2826,C,Ship,6,1312,6,4,medium,F,5,266,1
2827,B,Road,6,1450,5,6,low,M,5,271,1
